requirement_id,project_id,project_name,dataset_id,text,class,global_id,source,type,subclass
2465,PROJ-01,Zenodo System,SRSCD-Zenodo,"System reports for each record type: current record number, current number of records, number deleted, and number purged. Record types include patron, bibliographic, item, order, invoice, etc. Access to record numbers is controlled at the user/group level.",FR,F3_REQ_00060,file_3,NFR,Unknown
2441,PROJ-01,Zenodo System,SRSCD-Zenodo,"Ability to define and select four types of printers: receipt printer, standard printer, label printer, and forms printer. All Windows printers are supported.",FR,F3_REQ_00061,file_3,NFR,Unknown
2439,PROJ-01,Zenodo System,SRSCD-Zenodo,"Ability to print to a file on the server, ftp, email, or printer from any part of the application. When applicable, the ability to select record fields and control order of fields when printing.",FR,F3_REQ_00062,file_3,NFR,Unknown
REQ001,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve ser confiável.,NFR,F4_REQ_00000,file_4,NFR,Unknown
REQ002,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve ter baixa manutenção.,NFR,F4_REQ_00001,file_4,NFR,Unknown
REQ003,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve atender aos requisitos de segurança ditados pelas normas regulatórias HIPAA e FDA.,NFR,F4_REQ_00002,file_4,NFR,Unknown
REQ004,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve atender aos requisitos de confidencialidade ditados pelas normas regulatórias HIPAA e FDA.,NFR,F4_REQ_00003,file_4,NFR,Unknown
REQ005,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve exibir os hiperlinks e descrições para o usuário realizar as funções desejadas conforme especificado no UIS relacionado.,FR,F4_REQ_00004,file_4,NFR,Unknown
REQ006,PROJ-01,Zenodo System,SRSCD-Zenodo,O Usuário deve ser capaz de visualizar os hiperlinks e descrições listados.,FR,F4_REQ_00005,file_4,NFR,Unknown
REQ007,PROJ-01,Zenodo System,SRSCD-Zenodo,O Usuário deve ser capaz de escolher uma função clicando no hiperlink.,FR,F4_REQ_00006,file_4,NFR,Unknown
REQ008,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve exibir a página operacional desejada para o usuário após clicar no hiperlink.,FR,F4_REQ_00007,file_4,NFR,Unknown
REQ009,PROJ-01,Zenodo System,SRSCD-Zenodo,Um usuário com privilégios de administrador deve ser capaz de Adicionar/Criar um novo usuário e associar o usuário com a(s) função(ões) especificada(s) no sistema.,FR,F4_REQ_00008,file_4,NFR,Unknown
REQ010,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve exibir uma mensagem de erro se o novo usuário for encontrado no sistema [system name].,FR,F4_REQ_00009,file_4,NFR,Unknown
REQ011,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve exibir uma mensagem de erro se o novo usuário não estiver ativo no Active Directory.,FR,F4_REQ_00010,file_4,NFR,Unknown
REQ012,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve exibir a aba xxx como a aba padrão.,FR,F4_REQ_00011,file_4,NFR,Unknown
REQ013,PROJ-01,Zenodo System,SRSCD-Zenodo,O usuário deve ser capaz de criar/adicionar um novo usuário manualmente ou a partir de um modelo.,FR,F4_REQ_00012,file_4,NFR,Unknown
REQ014,PROJ-01,Zenodo System,SRSCD-Zenodo,O registro do usuário deve herdar todas as configurações de função especificadas no modelo quando o registro do usuário for criado a partir do modelo de usuário.,FR,F4_REQ_00013,file_4,NFR,Unknown
REQ015,PROJ-01,Zenodo System,SRSCD-Zenodo,O usuário deve ser capaz de adicionar funções adicionais manualmente ao criar/adicionar um novo usuário a partir de um modelo de usuário.,FR,F4_REQ_00014,file_4,NFR,Unknown
REQ016,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve salvar as informações do usuário no banco de dados com funções especificadas associadas a divisões para o usuário recém-criado/adicionado.,FR,F4_REQ_00015,file_4,NFR,Unknown
REQ017,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve realizar uma busca nas colunas de nome de exibição do usuário e nome de usuário do sistema [system name] nas tabelas de usuário para encontrar o usuário e verificar a existência do usuário.,FR,F4_REQ_00016,file_4,NFR,Unknown
REQ018,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve realizar uma busca no Active Directory para verificar o status do usuário Ativo/Inativo dentro da empresa quando o usuário tenta criar/adicionar um novo usuário no sistema [system name].,FR,F4_REQ_00017,file_4,NFR,Unknown
REQ019,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve gerar uma mensagem de confirmação padrão após salvar os dados e mensagens de aviso/cautela após o botão cancelar ou fechar ser clicado.,FR,F4_REQ_00018,file_4,NFR,Unknown
REQ020,PROJ-01,Zenodo System,SRSCD-Zenodo,"O usuário deve ter a flexibilidade de clicar em qualquer aba para iniciar o processo de adição, embora a aba xxx deva ser exibida como a aba padrão.",FR,F4_REQ_00019,file_4,NFR,Unknown
REQ021,PROJ-01,Zenodo System,SRSCD-Zenodo,"Todos os campos obrigatórios, conforme especificado no UIS, devem ser marcados com um asterisco vermelho alertando o usuário para preencher os campos obrigatórios.",NFR,F4_REQ_00020,file_4,NFR,Unknown
REQ022,PROJ-01,Zenodo System,SRSCD-Zenodo,O usuário deve ser capaz de salvar dados após criar/adicionar um novo usuário ou cancelar dados para abortar o processo.,FR,F4_REQ_00021,file_4,NFR,Unknown
REQ023,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve limpar os dados se o usuário escolher clicar no botão Cancelar no meio da criação/adição de um novo usuário.,FR,F4_REQ_00022,file_4,NFR,Unknown
REQ024,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve direcionar o usuário para a página xxx se o usuário escolher clicar no botão fechar sem inserir nenhum dado.,FR,F4_REQ_00023,file_4,NFR,Unknown
REQ025,PROJ-01,Zenodo System,SRSCD-Zenodo,"O usuário deve associar pelo menos uma função, divisão, código de designador e local do laboratório no momento da criação/adição de um novo usuário.",FR,F4_REQ_00024,file_4,NFR,Unknown
REQ026,PROJ-01,Zenodo System,SRSCD-Zenodo,O usuário deve preencher os campos obrigatórios — Nome de Usuário e Nome de Exibição — na seção Informações do Usuário no momento da criação/adição de um novo usuário.,FR,F4_REQ_00025,file_4,NFR,Unknown
REQ027,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve gerar uma mensagem de erro/aviso padrão após o usuário tentar salvar dados sem associar um de cada um dos seguintes critérios — xxx — e/ou sem preencher os campos obrigatórios na seção Informações do Usuário.,FR,F4_REQ_00026,file_4,NFR,Unknown
REQ028,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe do Projeto deve demonstrar protótipos de mudanças na UI para as partes interessadas do projeto no início do processo de desenvolvimento.,NFR,F4_REQ_00027,file_4,NFR,Unknown
REQ029,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe do Projeto deve permitir ajustes razoáveis nas interfaces de usuário de novas funcionalidades pelas partes interessadas do projeto quando o cronograma do projeto permitir tais ajustes.,NFR,F4_REQ_00028,file_4,NFR,Unknown
REQ030,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe do Projeto deve agendar atualizações para o ambiente de produção somente às terças-feiras entre 19h e 7h.,NFR,F4_REQ_00029,file_4,NFR,Unknown
REQ031,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe do Projeto deve realizar testes aplicáveis e apropriados contra novas funcionalidades antes de liberar essa funcionalidade/compilação para o ambiente de produção.,NFR,F4_REQ_00030,file_4,NFR,Unknown
REQ032,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe do Projeto deve permitir um tempo razoável para realizar Testes de Aceitação do Usuário (UAT) contra as funcionalidades construídas antes de implantar o produto no ambiente de produção.,NFR,F4_REQ_00031,file_4,NFR,Unknown
REQ033,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de Desenvolvimento deve definir padrões de codificação para o aplicativo e seguir esses padrões consistentemente.,NFR,F4_REQ_00032,file_4,NFR,Unknown
REQ034,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de Desenvolvimento deve ser obrigada a ajustar o código-fonte existente para seguir os padrões de codificação aceitos somente se esse código-fonte precisar ser modificado.,NFR,F4_REQ_00033,file_4,NFR,Unknown
REQ035,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve registrar erros, avisos e mensagens informativas em um arquivo de log externo no servidor de aplicativos.",NFR,F4_REQ_00034,file_4,NFR,Unknown
REQ036,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de Desenvolvimento deve ser obrigada a ajustar o código-fonte existente para usar o arquivo de log externo somente se esse código-fonte precisar ser modificado para implementar outro requisito.,NFR,F4_REQ_00035,file_4,NFR,Unknown
REQ037,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve registrar uma mensagem de erro no arquivo de dados externo quando o usuário for direcionado para a página de erro [SYSTEM NAME].,NFR,F4_REQ_00036,file_4,NFR,Unknown
REQ038,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve enviar um e-mail de notificação para uma lista de distribuição de e-mail dos Serviços ao Cliente se o usuário for direcionado para a página de erro xxx.,NFR,F4_REQ_00037,file_4,NFR,Unknown
REQ039,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de Desenvolvimento deve desenvolver funcionalidades usando a linguagem xx e na Plataforma .NET 3.5 suportada.,NFR,F4_REQ_00038,file_4,NFR,Unknown
REQ040,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de Desenvolvimento deve utilizar estruturas de código aberto estabelecidas em vez de componentes proprietários personalizados sempre que apropriado.,NFR,F4_REQ_00039,file_4,NFR,Unknown
REQ041,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve continuar a depender e usar um único banco de dados SQL Server 2008.,NFR,F4_REQ_00040,file_4,NFR,Unknown
REQ042,PROJ-01,Zenodo System,SRSCD-Zenodo,O Proprietário/Líder Técnico deve fornecer aprovação antes que qualquer compilação do [SYSTEM NAME] possa ser implantada no ambiente de produção.,NFR,F4_REQ_00041,file_4,NFR,Unknown
REQ043,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de Desenvolvimento deve realizar integrações semanais do sistema [SYSTEM NAME] e implantar essas atualizações do sistema no ambiente de Staging.,NFR,F4_REQ_00042,file_4,NFR,Unknown
REQ044,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de Desenvolvimento deve rotular cada compilação programada do [SYSTEM NAME] no sistema de controle de código-fonte.,NFR,F4_REQ_00043,file_4,NFR,Unknown
REQ045,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de Desenvolvimento deve realizar compilações programadas do [SYSTEM NAME] usando o código retirado do controle de código-fonte usando o rótulo conforme definido e especificado.,NFR,F4_REQ_00044,file_4,NFR,Unknown
REQ046,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de Desenvolvimento deve desenvolver e enviar notas de lançamento por e-mail para toda a Equipe do Projeto após cada compilação do [SYSTEM NAME] implantada no ambiente de Staging.,NFR,F4_REQ_00045,file_4,NFR,Unknown
REQ047,PROJ-01,Zenodo System,SRSCD-Zenodo,O Líder Técnico deve realizar revisões de código de cada mudança no sistema antes que essas mudanças possam ser submetidas ao controle de código-fonte.,NFR,F4_REQ_00046,file_4,NFR,Unknown
REQ048,PROJ-01,Zenodo System,SRSCD-Zenodo,A Equipe de QA/QC deve realizar testes de regressão contra todas as compilações programadas.,NFR,F4_REQ_00047,file_4,NFR,Unknown
REQ049,PROJ-01,Zenodo System,SRSCD-Zenodo,"A ferramenta RoboHelp, versão 8, será usada para criar os links de hipertexto da Ajuda online do sistema [system name]. O sistema [system name] exibirá um link de hipertexto rotulado ""Ajuda"" no canto superior direito de cada uma das telas de usuário para fornecer assistência ao usuário. Cada uma das janelas pop-up de tópicos de Ajuda conterá o mesmo conteúdo que está disponível nos manuais do usuário do sistema [system name].",NFR,F4_REQ_00048,file_4,NFR,Unknown
REQ050,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve fornecer a capacidade de abrir uma janela pop-up exibindo informações sobre a página específica, juntamente com links para tópicos de ajuda de suporte ao selecionar cada link de Ajuda.",FR,F4_REQ_00049,file_4,NFR,Unknown
REQ051,PROJ-01,Zenodo System,SRSCD-Zenodo,"O sistema deve exibir a página ""Visão Geral do [system name]"", localizada na seção ""Introdução"" da Ajuda, como página de tópico de ajuda padrão que será carregada ao selecionar o link de hipertexto da Ajuda.",FR,F4_REQ_00050,file_4,NFR,Unknown
REQ052,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve permitir que os usuários naveguem facilmente por cada um dos tópicos de ajuda selecionando um link de hipertexto correspondente fornecido no quadro esquerdo da janela pop-up da Ajuda.,FR,F4_REQ_00051,file_4,NFR,Unknown
REQ053,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve exibir o logotipo da [company name] no lado superior direito da tela em cada uma das páginas de ajuda.,NFR,F4_REQ_00052,file_4,NFR,Unknown
REQ054,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve exibir cada uma das páginas de ajuda usando o mesmo esquema de cores e plano de fundo conforme especificado.,NFR,F4_REQ_00053,file_4,NFR,Unknown
REQ055,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve fornecer capacidade de pesquisa aos usuários para encontrar rapidamente material de tópico específico através da ferramenta de ajuda online.,FR,F4_REQ_00054,file_4,NFR,Unknown
REQ056,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve fornecer um índice aos usuários para uma busca mais aprofundada de conteúdos de tópicos através da ferramenta de ajuda online.,FR,F4_REQ_00055,file_4,NFR,Unknown
REQ057,PROJ-01,Zenodo System,SRSCD-Zenodo,O sistema deve fornecer um Glossário para termos relacionados à indústria associados à [company name] e ao sistema [system name] aos usuários através da ferramenta de ajuda online.,FR,F4_REQ_00056,file_4,NFR,Unknown
